customer_id,calls_made,sms_sent,data_used,churn
51583,100,1,1142,0
70189,29,33,6306,0
231405,58,27,1598,0
80169,-1,6,7733,0
42843,4,21,7769,0
238640,82,-1,4973,0
206839,9,0,6020,0
234219,18,28,2526,0
150677,11,18,1399,0
214940,90,8,7577,0
137671,73,26,7108,0
74061,30,21,6491,0
48129,-2,5,7946,0
78494,5,39,307,0
212475,46,12,1728,0
20369,14,8,4670,0
109765,25,24,6839,0
121094,81,46,3225,0
176696,64,17,7399,0
40025,60,4,2391,0
202243,33,-3,1665,0
33765,76,13,2054,0
217307,5,36,6394,0
120486,70,40,-430,0
189935,55,24,2287,0
105540,96,13,2955,0
105465,68,13,7315,0
106605,94,38,2288,0
184243,9,34,7891,0
179215,97,42,9342,0
213503,23,35,8406,0
43030,89,34,2201,0
242838,18,36,4559,0
13170,87,36,10613,0
61488,57,9,4129,0
216100,26,29,7401,0
98851,68,35,9236,0
73466,3,14,6558,0
230576,69,28,799,0
125232,12,8,2195,0
106403,48,13,7043,0
183748,83,26,7208,0
186407,8,0,4716,0
231041,92,40,3951,0
212586,76,28,4487,0
155628,53,14,7270,0
19240,105,21,718,0
199858,43,8,6146,0
200799,46,28,5671,0
222681,35,12,1416,0
4049,18,13,3791,0
65014,100,40,7218,0
176509,56,41,906,0
41702,24,22,5287,0
97260,12,14,6539,0
208173,-1,20,1433,0
28780,85,43,1261,0
83855,88,9,997,0
191311,70,27,4731,0
1581,59,5,5121,0
53882,26,4,2003,0
91608,36,35,8903,0
63484,31,21,5720,0
223185,103,20,7969,0
50153,27,44,6114,0
227215,104,41,1835,0
151081,72,32,6992,0
89813,28,7,3293,0
118125,66,35,3563,0
2568,11,38,10171,0
153366,15,6,5402,0
158794,80,34,7944,0
74518,70,10,7701,0
203980,1,47,3982,0
32424,26,14,1288,0
68798,83,21,9224,0
16010,84,42,6826,0
54454,10,39,9315,0
180005,88,33,1670,0
199412,88,29,7101,0
61929,50,22,7883,0
79069,42,26,8869,0
186076,8,33,5632,0
161771,94,13,8086,0
59446,91,14,1163,0
98333,36,1,4669,0
171253,71,43,2923,0
161811,77,2,6450,0
22352,67,32,8061,0
236080,27,45,8968,0
82898,22,45,6255,0
123127,106,19,1945,0
59835,75,-1,2930,0
222115,15,8,1026,0
193200,51,10,1973,0
169712,30,9,1801,0
201527,13,6,9598,0
34136,45,44,3538,0
81832,38,7,3198,0
235517,96,6,5314,0
69461,90,14,4786,0
125167,45,50,10821,0
57981,96,30,3206,0
225956,91,6,4334,0
126664,53,45,5508,0
31544,54,44,9626,0
145828,87,11,7286,0
209356,13,30,3924,0
196392,59,32,5936,0
190943,43,19,8016,0
212434,65,34,2332,0
211248,75,43,5885,0
168756,14,-2,6426,0
243447,74,51,5680,0
40310,20,39,5983,0
133105,29,40,8505,0
226336,36,20,6464,0
70559,60,9,1992,0
112769,9,32,2764,0
29532,21,16,2338,0
95069,88,5,3897,0
150013,91,1,1907,0
132014,40,45,4773,0
138573,18,39,6809,0
119421,80,27,4952,0
230842,97,33,3126,0
212670,15,0,6652,0
15840,62,26,9005,0
71418,27,31,5148,0
17998,41,41,9270,0
216916,5,39,1575,0
55875,85,22,2786,0
111274,48,11,6002,0
2370,49,44,521,0
33136,48,42,4377,0
153780,56,25,2144,0
79709,48,37,2415,0
224259,50,41,8455,0
197174,48,21,302,0
158827,7,1,529,0
237869,47,29,5791,0
113275,74,22,5417,0
71454,73,9,899,0
97707,91,30,3628,0
215079,55,11,152,0
96747,10,33,268,0
79872,75,10,6480,0
208427,49,6,113,0
28358,6,28,1744,0
144127,28,14,9804,0
73084,10,13,4302,0
147073,12,17,9006,0
71355,105,7,10242,0
119,79,23,3167,0
126287,94,21,3325,0
33332,83,43,9758,0
100794,3,21,3993,0
68072,61,32,8623,0
190950,66,42,7258,0
182146,3,43,2381,0
42934,52,46,8134,0
127045,7,26,1610,0
99063,33,9,4176,0
133767,63,42,2364,0
17585,65,14,10407,0
142908,77,-4,674,0
35746,14,39,7629,0
61274,87,19,1043,0
155230,36,49,8334,0
152252,17,14,3945,0
68114,63,6,6608,0
175557,57,37,1121,0
4702,86,41,3144,0
220627,34,33,8754,0
8367,52,37,-105,0
31955,14,5,1490,0
145451,84,43,5211,0
160388,13,30,3434,0
116012,16,11,1830,0
151933,74,20,9524,0
169378,15,-3,6120,0
14565,50,28,6459,0
24263,99,10,1062,0
12519,88,13,6753,0
96171,3,7,38,0
108429,56,7,10466,0
228164,24,13,4767,0
240527,60,41,3738,0
36220,9,6,3887,0
59226,23,15,1392,0
44604,35,47,9418,0
137776,50,45,4137,0
80719,70,17,935,0
190735,72,-3,2817,0
233931,74,27,3669,0
120043,72,50,7280,0
91165,10,41,10102,0
190533,89,3,5278,0
26841,4,12,9965,0
111066,11,21,5359,0
235653,49,0,9426,0
83653,29,31,4107,0
63886,68,25,9958,0
97098,93,15,9006,0
116336,92,14,9487,0
71239,93,18,8933,0
114105,3,42,1241,0
203312,29,22,3625,0
23367,48,19,1418,0
220364,98,18,6927,0
229575,103,33,2368,0
44052,41,44,6933,0
116023,45,34,2970,0
13857,89,27,10309,0
84231,48,31,9097,0
173731,72,10,7293,0
8228,19,4,3892,0
155046,88,15,7637,0
103522,82,6,1079,0
87317,61,28,4626,0
234079,-2,31,2928,0
93602,38,22,3758,0
9242,10,32,8661,0
51962,6,27,10393,0
38070,45,13,6353,0
55109,87,17,2565,0
217320,43,41,5301,0
206036,102,47,4783,0
196958,99,41,9057,0
115649,57,21,440,0
202313,58,51,-253,0
32820,54,28,6468,0
55406,63,6,5017,0
216436,75,21,1438,0
225494,65,2,9147,0
230774,66,42,6481,0
53608,12,38,8321,0
48745,37,47,7718,0
134533,33,17,1493,0
205976,85,41,7870,0
96481,62,8,2020,0
191478,78,47,3545,0
235916,103,30,2166,0
162260,73,48,6717,0
132363,95,39,8123,0
8769,81,8,4719,0
81942,70,17,2446,0
126118,0,34,7828,0
98668,93,42,2212,0
85591,10,33,1281,0
237977,79,23,5320,0
187647,94,36,4705,0
14416,59,18,9321,0
231487,84,6,849,0
62941,65,29,7686,0
133855,77,4,4098,0
196626,51,5,-132,0
27682,-9,40,2980,0
11699,91,25,3932,0
94817,28,27,3060,0
94009,21,18,1723,0
222671,54,31,8700,0
20386,34,5,8275,0
111963,46,23,8401,0
153086,69,25,7342,0
106885,45,25,3483,0
194721,91,25,9660,0
51325,85,43,2488,0
16287,5,11,8122,0
17600,85,-2,7883,0
137609,70,14,9877,0
167197,31,14,3754,0
149665,10,29,5385,0
242974,33,44,8785,0
103619,86,43,7381,0
215804,30,35,2214,0
238915,31,-3,-197,0
131529,22,24,8567,0
51830,14,41,2196,0
38769,9,37,7301,0
13319,37,46,1937,0
61391,-8,38,6514,0
200723,74,22,3130,0
28589,73,43,9270,0
59318,25,40,7514,0
130740,81,16,6087,0
20249,-2,21,4670,0
19029,77,23,8927,0
90964,59,38,5651,0
66330,82,49,6125,0
137863,22,47,-193,0
94120,85,15,4096,0
193417,38,34,7908,0
44304,6,34,4042,0
203709,30,12,7214,0
231677,17,4,4429,0
79362,54,44,104,0
163017,14,5,5334,0
187101,10,34,6068,0
218441,0,24,6295,0
138846,13,47,4861,0
73996,-1,42,193,0
37921,6,24,927,0
224227,0,16,5324,0
230569,51,31,3275,0
202616,2,47,7815,0
20367,76,17,7958,0
17531,90,36,3748,0
175114,-2,38,1999,0
80776,82,-4,5693,0
66796,50,45,8287,0
28103,16,51,3350,0
179834,58,49,5225,0
238599,31,12,9772,0
164976,40,17,8375,0
106194,92,13,2885,0
44046,55,-2,7330,0
28415,56,16,4797,0
143058,70,27,9969,0
184273,58,19,6839,0
144829,70,32,1224,0
32516,13,43,3749,0
121344,59,15,7076,0
126713,68,19,2589,0
11629,11,1,4840,0
19577,-5,27,5452,0
179018,96,30,10081,0
108300,20,46,1710,0
127270,2,17,1981,0
192747,7,20,2510,0
197584,1,29,5693,0
79863,43,45,2866,0
13360,56,34,7661,0
147335,53,16,5582,0
164108,59,10,4883,0
139790,16,22,4247,0
159996,87,11,5947,0
170544,13,4,7208,0
165421,92,44,1579,0
236651,45,13,6355,0
234709,53,8,5948,0
39389,2,26,9798,0
129211,84,49,4760,0
207051,102,20,1127,0
55523,54,31,5320,0
137969,30,17,4173,0
229428,74,38,10221,0
228907,28,33,10332,0
159086,35,39,3030,0
144870,87,12,2027,0
204055,9,35,6346,0
166224,75,31,7665,0
208297,57,34,3867,0
169162,23,10,3075,0
234098,84,27,3174,0
11753,21,5,8207,0
107090,49,25,7303,0
231880,6,13,-109,0
222633,93,12,8073,0
6692,15,37,7033,0
61831,72,20,4234,0
221136,40,46,4496,0
43625,49,20,6202,0
97382,41,1,7547,0
71251,35,14,8996,0
117697,-5,17,5809,0
241707,70,47,9866,0
204080,88,3,5583,0
212077,9,0,8337,0
20536,67,35,2603,0
113694,26,37,3391,0
236681,11,47,4258,0
139405,57,4,4789,0
240029,59,42,4136,0
122512,26,4,3659,0
166012,91,38,3549,0
188884,10,36,3356,0
150400,58,13,6933,0
141987,93,4,1773,0
78076,31,17,1846,0
113454,74,29,2436,0
29922,28,30,507,0
23235,57,33,7285,0
53873,40,13,8063,0
16424,39,10,1721,0
152359,-1,3,6777,0
52226,58,24,8607,0
118146,53,16,7844,0
100905,0,46,1852,0
519,40,35,5262,0
222841,94,28,2263,0
29809,19,43,8714,0
104038,21,25,6805,0
39844,17,19,6461,0
211207,12,10,4315,0
148026,79,32,4807,0
159642,66,17,2840,0
130508,86,9,4888,0
202692,92,13,1291,0
43992,86,31,6450,0
134248,87,22,8056,0
196604,89,23,576,0
3474,88,24,5697,0
188935,25,43,6492,0
64834,72,38,5735,0
121166,40,24,3037,0
24261,97,47,7831,0
193981,55,11,5125,0
175339,20,6,8993,0
68653,78,31,9949,0
4767,43,6,1211,0
172949,5,33,3794,0
23922,6,46,3509,0
237328,37,27,4771,0
71502,87,6,7454,0
56502,35,12,9386,0
117001,64,12,3196,0
156809,38,42,5118,0
223427,9,21,4152,0
127723,21,30,8720,0
103733,38,27,3948,0
59007,87,31,-744,0
230991,48,27,6215,0
4963,31,38,1949,0
125170,65,20,4135,0
23889,66,34,3509,0
25738,70,46,8686,0
233423,16,24,8238,0
144301,34,13,7965,0
163021,91,4,10413,0
89191,56,45,6341,0
111990,13,6,8550,0
160018,97,39,4487,0
242234,54,9,1050,0
123530,47,5,8601,0
192369,95,10,9673,0
168660,11,20,4356,0
11566,2,11,5516,0
9877,42,13,8292,0
166902,21,26,3966,0
212541,93,16,6943,0
210192,82,23,4360,0
226872,67,34,8681,0
237329,71,42,8283,0
83982,56,9,8244,0
27635,12,15,9240,0
174896,22,28,8503,0
209977,86,-1,6766,0
52895,43,51,7913,0
38159,27,27,2521,0
111302,73,22,5531,0
124401,91,47,1998,0
229822,33,6,1503,0
231026,86,1,6359,0
53411,44,1,5875,0
124525,20,23,3190,0
158140,30,12,8171,0
12933,57,42,7676,0
49730,70,7,1161,0
166774,7,50,7409,0
137686,35,15,551,0
82585,17,38,3742,0
195692,41,50,4088,0
207459,87,2,977,0
138756,87,31,1958,0
186551,45,38,1567,0
187409,96,36,-554,0
42406,42,2,3706,0
105078,39,32,4552,0
221885,30,4,5829,0
155186,19,12,4678,0
242490,38,-2,109,0
185735,99,41,8350,0
150333,74,53,8782,0
172679,35,37,2248,0
192062,65,43,6018,0
20877,94,17,7891,0
201654,47,48,3714,0
218944,76,40,2827,0
129732,20,31,5080,0
23724,79,10,9545,0
180749,-3,32,1381,0
53241,23,44,2363,0
67631,54,17,3061,0
199070,38,15,9575,0
176094,31,43,103,0
164733,38,3,-116,0
175374,20,19,10100,0
236595,52,37,799,0
210775,12,34,767,0
51014,99,31,398,0
42385,88,35,9339,0
56653,43,31,2870,0
98184,66,41,1277,0
225395,24,21,9507,0
146079,61,1,4760,0
159140,46,2,7038,0
231485,100,41,4413,0
106269,19,16,88,0
13719,55,11,7053,0
56203,34,34,2591,0
238551,89,19,1761,0
109846,80,13,3678,0
228348,80,9,3271,0
43049,57,49,6193,0
123184,18,49,9226,0
48404,6,6,7022,0
66756,37,37,3320,0
183277,83,39,10032,0
60811,61,47,6450,0
3672,94,14,625,0
139047,10,2,8339,0
229137,20,18,2870,0
40975,18,7,6674,0
58469,91,24,8109,0
59015,6,20,3416,0
7138,64,16,1477,0
45603,58,28,7722,0
225574,51,40,7517,0
61930,26,43,6350,0
195592,0,19,5038,0
184527,23,41,996,0
89071,84,42,8296,0
116353,73,49,-352,0
221654,73,40,4186,0
80964,42,52,6386,0
100095,31,14,4792,0
88559,11,14,9174,0
80797,11,45,5453,0
71491,27,27,7910,0
144483,86,35,5643,0
143579,54,3,7040,0
154579,72,18,6023,0
54944,95,22,3214,0
74440,89,11,6247,0
169367,30,4,7355,0
167689,29,41,3275,0
50724,38,16,3872,0
115079,10,6,8824,0
144375,12,21,2966,0
167913,23,19,4458,0
191526,82,42,10519,0
92834,67,36,3194,0
99075,33,24,9100,0
125408,37,38,3241,0
242752,90,47,1869,0
36067,92,25,6040,0
166963,42,2,7902,0
46506,89,37,6796,0
117649,13,29,8166,0
158738,64,10,1984,0
45127,51,26,929,0
176723,55,8,1589,0
50405,53,23,2755,0
118675,12,36,2443,0
130579,82,29,9774,0
6680,23,23,4580,0
60016,26,28,4595,0
32301,28,-1,4715,0
234838,16,25,3222,0
75218,40,49,1186,0
82406,90,18,2506,0
112738,43,6,1542,0
120382,84,5,204,0
200351,88,1,9777,0
205967,26,1,4024,0
207289,4,36,77,0
112313,-1,17,763,0
84042,96,14,10400,0
205643,20,32,6252,0
118229,98,38,9187,0
33740,71,40,5991,0
239038,70,44,6315,0
195867,8,17,4457,0
31357,43,19,2768,0
13065,51,12,8275,0
22617,43,36,1701,0
153379,20,26,9007,0
79042,6,20,6151,0
77484,30,29,1766,0
70618,-10,45,8972,0
7443,20,4,4194,0
50965,55,36,4811,0
125073,56,34,8595,0
69685,101,19,601,0
120440,69,15,1293,0
218195,94,26,9791,0
77549,13,4,1812,0
17656,47,26,431,0
215126,28,30,1130,0
207263,20,43,4683,0
90833,25,42,7443,0
200915,24,8,4809,0
225739,66,29,4197,0
35000,63,44,3283,0
125766,77,28,4944,0
181387,42,25,9458,0
50513,44,13,9483,0
27835,22,34,3577,0
24315,56,15,9426,0
230438,30,10,107,0
40574,40,41,7038,0
165897,70,52,3404,0
234278,79,21,3611,0
47793,64,53,7310,0
90864,89,9,7037,0
129196,65,39,4083,0
47959,56,0,-4,0
197920,87,4,2579,0
41889,67,44,6360,0
155246,84,24,6232,0
93464,36,38,7627,0
16814,21,28,7792,0
165082,49,10,9149,0
141534,13,30,-415,0
194397,62,11,10081,0
51824,25,3,7355,0
242918,70,20,2935,0
231971,20,8,7761,0
108736,37,13,6778,0
124498,19,13,1189,0
165209,79,32,8337,0
7137,77,36,5532,0
12586,78,46,258,0
234613,79,16,1109,0
17027,7,15,8573,0
189547,1,43,6719,0
219404,68,21,4089,0
183682,89,25,5992,0
525,96,44,143,0
147151,93,20,2089,0
82124,52,14,368,0
146564,90,20,-152,0
44002,4,38,5778,0
210901,76,47,6071,0
146285,39,25,4532,0
81084,55,32,6629,0
134720,50,39,4484,0
116937,34,43,1608,0
181702,14,14,4335,0
127336,29,45,5700,0
238216,77,42,2917,0
111701,45,8,6941,0
39714,15,18,6218,0
109328,87,36,5328,0
99772,36,38,7207,0
20763,9,45,7066,0
215508,97,37,2593,0
83877,19,19,1528,0
80258,12,20,4079,0
125174,99,11,1215,0
223377,83,1,6578,0
216456,12,19,7190,0
185267,10,39,8377,0
48266,10,11,8570,0
27495,72,24,1431,0
11420,102,41,9687,0
427,33,44,9654,0
240299,54,31,7415,0
150563,87,5,6806,0
174326,16,40,7089,0
82258,37,4,3912,0
68675,77,32,5821,0
108278,41,46,5639,0
4588,73,14,931,0
40438,44,48,8310,0
4015,12,36,1055,0
108711,82,12,6287,0
138487,6,17,4885,0
75156,57,4,6457,0
90223,63,27,4066,0
69036,63,3,7009,0
243115,70,10,8321,0
174317,16,39,10227,0
164613,6,-5,2904,0
87118,-1,33,4110,0
122782,103,-1,843,0
719,32,47,8436,0
88598,38,13,1942,0
10738,3,11,4561,0
65124,77,42,7467,0
26236,69,22,1034,0
157604,69,4,9660,0
219396,25,37,739,0
234473,61,18,5579,0
216157,31,26,1606,0
19244,21,12,2272,0
158450,51,19,4879,0
221287,13,38,6694,0
52290,52,39,64,0
52465,78,41,8711,0
175468,101,25,4469,0
135208,76,43,4065,0
160914,94,17,6972,0
113282,56,9,2282,0
71918,39,51,2872,0
99417,81,11,1521,0
83992,33,33,4349,0
99951,35,48,6879,0
166300,102,16,-241,0
184171,59,33,7347,0
99878,29,44,4046,0
112731,102,29,8596,0
172177,20,13,6069,0
31409,48,10,1709,0
21695,3,42,3621,0
121593,0,3,4352,0
76213,103,6,465,0
138064,1,32,3226,0
5613,73,0,4629,0
46103,86,40,5275,0
88910,46,29,4152,0
157529,85,11,4980,0
70389,62,19,2863,0
54785,8,7,8208,0
222742,58,1,3994,0
97037,50,-1,10514,0
18766,16,43,191,0
159280,31,39,6684,0
8490,92,38,6295,0
130760,74,0,6962,0
146921,72,-2,6817,0
218344,76,39,9133,0
241463,26,15,7112,0
164535,70,42,4469,0
120213,84,25,3399,0
144673,24,31,5553,0
75265,93,50,7688,0
132327,67,35,5435,0
37789,22,38,387,0
7868,66,26,8612,0
154760,4,31,7774,0
143045,28,31,6101,0
184037,37,34,2446,0
217128,38,6,6979,0
190948,98,23,-11,0
74867,13,17,9026,0
152718,59,35,6217,0
34113,82,42,2995,0
171644,72,34,2180,0
81768,50,0,10274,0
133693,40,36,1056,0
138920,40,11,-189,0
111517,24,44,9512,0
56724,37,10,8208,0
143068,54,38,1768,0
83515,10,42,3055,0
56886,50,6,3252,0
234807,64,34,6050,0
98178,102,22,6793,0
168764,38,12,5310,0
229367,81,15,7387,0
217919,58,29,6037,0
209769,90,44,3931,0
242298,24,24,3819,0
27172,98,11,1328,0
128697,82,24,2940,0
13401,84,37,9255,0
223536,69,14,7333,0
90209,9,3,3595,0
93042,22,15,8291,0
237204,15,37,6636,0
169538,0,44,4798,0
59125,13,33,7018,0
39895,9,35,3516,0
32976,6,9,5191,0
29078,21,37,1350,0
67871,5,14,6115,0
241083,39,18,6620,0
145199,71,25,4769,0
223247,76,18,6583,0
97857,98,35,6594,0
166636,46,20,2182,0
7771,82,3,1842,0
81538,29,6,7500,0
112687,58,24,1133,0
214974,90,34,4091,0
168066,21,0,8358,0
162781,13,8,8089,0
209582,66,25,626,0
127520,76,18,364,0
154448,22,11,1470,0
242909,71,38,-509,0
66300,100,31,2041,0
216228,87,6,1155,0
171269,3,6,8210,0
177317,57,6,8254,0
8278,32,37,5484,0
24593,72,25,10587,0
225531,35,28,8845,0
110715,37,18,9613,0
43797,47,49,3684,0
128706,88,31,4739,0
190715,79,26,9421,0
215248,16,-2,5685,0
243505,14,14,5340,0
199468,-1,19,1824,0
83829,46,16,4205,0
228239,63,49,6614,0
45244,58,3,2200,0
141924,26,17,988,0
216260,77,27,7234,0
207071,4,30,1036,0
71263,74,12,5294,0
110469,39,47,3123,0
160183,95,26,5763,0
154262,77,11,5113,0
78742,25,30,7195,0
106212,78,47,9643,0
38481,17,4,4915,0
106344,37,18,6529,0
150201,75,2,1453,0
98842,89,6,9401,0
140494,103,17,2261,0
157114,72,3,9079,0
2484,48,49,5059,0
196156,30,13,9988,0
91088,68,42,9227,0
242993,86,48,3787,0
99164,56,0,3662,0
141476,-1,29,6257,0
242436,29,26,8819,0
66938,12,10,8766,0
109626,79,46,6429,0
93039,58,23,2073,0
45723,102,39,9868,0
114298,83,44,748,0
88036,66,29,7367,0
41699,92,5,8057,0
239303,99,5,9133,0
167447,17,21,552,0
2664,43,49,8282,0
167320,87,23,-524,0
118710,70,36,5399,0
127291,83,17,4723,0
10333,94,15,8935,0
336,81,29,1563,0
67883,70,-1,8504,0
79080,68,39,6533,0
243019,59,36,5898,0
302,35,12,1966,0
241446,2,9,3884,0
22051,94,30,5346,0
176191,57,19,760,0
156359,27,31,4989,0
169193,43,22,8307,0
104253,83,18,6412,0
60251,-1,21,6824,0
166070,37,15,7399,0
197297,20,51,6359,0
114139,50,52,3743,0
142806,58,45,1891,0
32427,81,5,1862,0
47919,87,12,9226,0
152134,1,40,5054,0
8724,56,5,2010,0
162558,12,9,4874,0
134440,87,32,2795,0
64389,77,34,3351,0
46904,17,23,4669,0
180678,6,37,3866,0
90994,4,30,6285,0
155080,46,35,603,0
189009,25,27,517,0
43006,20,33,9382,0
232215,63,9,4512,0
180713,72,9,10453,0
60023,37,41,10327,0
23155,86,19,9414,0
185567,69,26,7828,0
157120,-3,34,1832,0
58918,48,45,3349,0
1120,50,37,6116,0
79671,7,24,7401,0
46489,46,29,8442,0
71945,17,36,2286,0
136732,57,4,3380,0
23323,38,-4,2489,0
31476,93,11,465,0
220655,101,3,5943,0
88447,82,27,2460,0
115482,102,16,9381,0
223434,55,14,4008,0
179041,101,13,8015,0
227728,15,39,1982,0
213148,14,11,2642,0
135734,43,21,7994,0
85295,30,-1,7771,0
162415,29,29,1505,0
109363,98,34,908,0
154204,45,40,3075,0
159618,17,41,4404,0
184335,48,53,9849,0
109749,2,31,4781,0
106581,37,40,6310,0
176781,41,1,8276,0
209758,73,36,3871,0
120765,59,26,3481,0
67588,79,38,7986,0
170467,91,13,5132,0
139476,65,44,6615,0
232610,27,5,7309,0
240919,74,17,7255,0
69454,25,44,609,0
240806,62,45,2636,0
9416,87,3,5251,0
94201,92,37,1057,0
179637,7,36,5115,0
63907,8,40,10104,0
94250,9,33,4000,0
175870,95,31,4023,0
232721,3,27,1204,0
107754,42,39,898,0
114821,77,44,6295,0
204411,73,26,7906,0
185430,24,45,2678,0
223915,85,36,5199,0
39319,58,8,8113,0
40007,18,-5,10121,0
147080,40,38,641,0
209791,32,47,9229,0
136864,21,44,8773,0
6555,39,37,6176,0
240780,58,21,7043,0
112516,24,47,3066,0
54432,78,33,5349,0
45648,12,52,4976,0
43748,17,-2,-48,0
37315,28,20,1771,0
167313,36,33,5981,0
63730,8,10,4560,0
30617,35,34,1925,0
31738,14,38,5495,0
98084,27,8,798,0
214237,54,12,3135,0
156984,78,35,5211,0
200325,31,5,7680,0
52383,81,42,7570,0
88043,71,45,2203,0
14441,68,8,8686,0
24181,4,21,8399,0
149472,90,29,7408,0
209311,31,10,2612,0
39949,79,28,8128,0
108288,85,20,1177,0
5453,85,38,668,0
218092,93,19,10405,0
195937,82,36,3687,0
25099,75,20,7046,0
242139,70,48,5544,0
179015,34,38,2155,0
62006,80,49,7018,0
80969,42,14,881,0
85719,79,27,5081,0
235034,63,16,2691,0
118997,81,22,8613,0
194661,49,12,1115,0
127019,71,19,7699,0
201337,48,24,5261,0
121177,32,14,797,0
163285,58,5,2596,0
215024,29,26,7922,0
179647,85,20,6715,0
178073,77,20,3722,0
27263,36,36,4749,0
161008,51,15,5452,0
219358,95,40,1697,0
222142,22,9,2107,0
211050,68,40,1202,0
171065,61,24,949,0
150606,105,19,-4,0
46961,30,25,9613,0
1438,32,-5,1400,0
201131,36,38,2307,0
61906,93,9,9081,0
66594,12,29,1143,0
76596,40,37,3038,0
227583,37,-2,4047,0
127346,1,33,6228,0
173921,90,45,5341,0
66270,15,9,8240,0
212040,54,41,4560,0
152592,25,46,-613,0
27727,2,42,4637,0
29560,32,38,2005,0
11549,17,51,10704,0
77094,17,32,1873,0
90539,20,25,2348,0
36021,31,23,9442,0
204959,41,-1,2001,0
31079,68,10,1393,0
15681,-10,0,8067,0
44361,90,9,1274,0
119801,64,11,7094,0
149266,92,35,3582,0
142332,98,35,4157,0
139101,52,33,3797,0
37397,93,47,6474,0
21660,18,4,7181,0
133261,68,24,6336,0
240289,-4,1,3410,0
105379,80,1,1992,0
104211,23,7,6170,0
140748,5,2,3133,0
151848,92,36,1849,0
68858,85,-1,1003,0
224347,-3,21,9417,0
201071,45,8,5221,0
37922,-1,40,7163,0
93067,44,7,9412,0
52572,-6,18,2290,0
226067,43,3,1687,0
114813,79,21,6113,0
59782,63,8,6411,0
45052,21,26,5035,0
148066,92,39,1412,0
207827,51,26,5087,0
16492,97,28,6167,0
16895,25,40,4756,0
61770,23,44,4705,0
53433,33,24,4438,0
13226,85,6,9132,0
37666,83,20,6503,0
155943,7,45,8748,0
161480,52,34,10399,0
158973,62,10,8902,0
75352,57,25,4035,0
200378,66,14,5875,0
95198,39,50,6729,0
83021,47,11,7840,0
227489,66,31,1054,0
8396,73,34,918,0
22949,68,12,3239,0
44514,19,49,2197,0
143190,63,26,388,0
117622,86,48,-133,0
22023,53,23,4499,0
132309,86,27,121,0
126899,0,3,4007,0
180444,84,21,972,0
87331,40,44,3238,0
170258,24,13,5754,0
38500,31,24,8893,0
169506,48,37,983,0
48553,9,47,1812,0
194065,46,50,4158,0
90441,96,8,291,0
172489,16,42,4451,0
185488,59,7,8265,0
211367,53,38,4633,0
114473,62,34,5358,0
95664,13,8,2330,0
18994,92,50,3844,0
25764,27,16,5038,0
175223,31,12,6494,0
222194,16,15,1513,0
162642,62,9,3017,0
66764,85,37,3967,0
27198,-3,12,2817,0
145306,-1,40,9334,0
232760,54,13,2138,0
158695,48,28,6170,0
223639,51,41,10320,0
240542,58,17,2479,0
170348,95,36,664,0
197352,70,33,-34,0
125935,12,20,5907,0
16247,65,31,2628,0
149340,-1,36,10204,0
150875,47,27,4816,0
77192,58,31,1858,0
80385,60,28,5642,0
115217,56,37,3136,0
183021,18,48,2207,0
119000,85,43,3704,0
19068,92,16,3337,0
194587,59,21,8374,0
126714,57,38,8565,0
77767,83,36,9819,0
74066,74,42,8126,0
66821,90,43,5144,0
110978,48,34,5920,0
131248,20,33,2193,0
157119,58,38,2994,0
212473,88,24,6510,0
190122,68,11,7477,0
77373,66,30,1022,0
151193,70,-2,6293,0
140381,93,16,-135,0
175176,94,45,4991,0
34640,35,45,6508,0
79614,83,9,4932,0
195933,13,2,5579,0
20946,11,11,-131,0
100529,68,16,7150,0
206090,9,43,7088,0
106057,47,21,8878,0
183902,59,44,10053,0
176622,57,11,7102,0
148421,101,9,8304,0
231948,37,7,9074,0
88634,64,7,1297,0
90157,-5,33,5828,0
149235,49,25,7762,0
78529,63,36,2298,0
99179,70,33,6753,0
167953,10,18,2689,0
126941,46,37,2437,0
156871,13,10,812,0
99826,7,44,4368,0
9581,52,13,5555,0
241828,67,42,2189,0
190224,59,8,1623,0
41337,35,46,978,0
137494,64,49,1547,0
236451,56,1,8398,0
237135,43,17,7983,0
194214,46,38,3909,0
67623,26,16,7462,0
202516,24,32,2679,0
121281,47,2,2696,0
229391,17,30,5666,0
54167,22,2,8082,0
46434,61,33,7016,0
137846,-1,50,5752,0
190671,68,33,10087,0
146716,31,0,7699,0
136181,85,6,6689,0
80448,31,11,6463,0
130822,80,-5,2100,0
46693,34,44,5067,0
74283,67,27,8825,0
90197,0,10,4473,0
232205,100,35,3132,0
57191,16,1,6279,0
3207,7,45,2895,0
10186,25,25,6988,0
161964,60,17,4690,0
204530,25,10,8221,0
3943,12,19,6221,0
30215,55,3,2936,0
123685,99,30,6237,0
51852,76,38,5854,0
214153,17,22,4226,0
108989,56,24,639,0
227476,8,2,1694,0
129533,97,17,5415,0
79391,62,26,3591,0
10086,58,5,9767,0
172610,0,27,5240,0
9983,38,27,6580,0
63166,68,19,9359,0
20076,92,14,1109,0
33720,32,6,3448,0
233016,12,6,1567,0
209767,58,46,5532,0
147316,29,43,1826,0
193360,86,51,7348,0
136343,86,26,8900,0
103803,43,42,8932,0
197250,91,35,7001,0
40072,26,36,8367,0
227085,52,18,7548,0
116246,12,33,8565,0
43075,82,24,1658,0
109473,19,28,4257,0
